fecha,UCI,NOUCI,NIVELII,UCIN
2021-09-18,.925,.164576802507837,.1235059760956175,.4
2021-09-19,.925,.164576802507837,.1235059760956175,.4
2021-09-20,.8974358974358975,.1551724137931035,.1195219123505976,.3666666666666666
2021-09-21,.8974358974358975,.1511811023622047,.0887096774193548,.4
2021-09-22,.8974358974358975,.1492063492063492,.097165991902834,.4516129032258064
2021-09-23,.9230769230769231,.1347962382445141,.0876494023904383,.5
2021-09-24,.9230769230769231,.1442006269592477,.0916334661354582,.5
2021-09-25,.9230769230769231,.1442006269592477,.0916334661354582,.5
2021-09-26,.9230769230769231,.1442006269592477,.0916334661354582,.5
2021-09-27,.9487179487179487,.162754303599374,.1115537848605578,.4
2021-09-28,.9743589743589743,.1517996870109546,.1075697211155379,.4
2021-09-29,.9743589743589743,.1533646322378717,.1115537848605578,.4
2021-09-30,.9487179487179487,.1705790297339593,.1155378486055777,.3333333333333333
2021-10-01,.9743589743589743,.164576802507837,.1195219123505976,.4666666666666667
2021-10-02,.9743589743589743,.164576802507837,.1195219123505976,.4666666666666667
2021-10-03,.9743589743589743,.164576802507837,.1195219123505976,.4666666666666667
2021-10-04,.8717948717948718,.1433021806853582,.1155378486055777,.68
2021-10-05,.8717948717948718,.1510903426791277,.1195219123505976,.72
2021-10-06,.8461538461538461,.1417445482866043,.1075697211155379,.8
2021-10-07,.8205128205128205,.1421875,.0883534136546185,.84
2021-10-08,.8205128205128205,.1421875,.0883534136546185,.84
2021-10-09,.8205128205128205,.1421875,.0883534136546185,.84
2021-10-10,.8205128205128205,.1421875,.0883534136546185,.84
2021-10-11,.7692307692307693,.1419656786271451,.112,.5600000000000001
2021-10-12,.717948717948718,.1292834890965732,.1035856573705179,.6
2021-10-13,.717948717948718,.1292834890965732,.1035856573705179,.6
2021-10-14,.7692307692307693,.1246105919003115,.1067193675889328,.52
2021-10-15,.7948717948717948,.1088646967340591,.0873015873015873,.5600000000000001
2021-10-16,.7948717948717948,.1088646967340591,.0873015873015873,.5600000000000001
